"","Compound","RT","Type","Filename","Status","Area"
"2928","LPC (18:1)_1","4.33","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",80528040
"2929","LPC (18:1)_2","4.59","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",16848310
"2930","LPC (18:2)_1","3.39","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",216985640
"2931","LPC (18:2)_2","3.64","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",38880642
"2932","LPC (18:3)_1","2.68","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",10652825
"2933","LPC (18:3)_2","2.89","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",3271207
"2934","LPC (18:4)","2.22","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",73185
"2935","LPC (20:1)_1","5.7","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",120083
"2936","LPC (20:1)_2","6","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",84042
"2937","LPC (20:2)_1","4.67","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",796036
"2938","LPC (20:2)_2","4.95","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",225634
"2939","LPC (20:3)_1","3.87","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",2909121
"2940","LPC (20:3)_2","4.11","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",552297
"2941","LPC (20:4)_1","3.12","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",NA
"2942","LPC (20:4)_2","3.39","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",33277744
"2943","LPC (20:4)_3","3.6","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",4909779
"2944","LPC (20:5)_1","2.68","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",3475055
"2945","LPC (20:5)_2","2.89","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",670124
"2946","LPC (20:5)_3","3.39","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",29039079
"2947","LPC (21:5)_1","3.12","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",NA
"2948","LPC (22:4)_1","4.45","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",585006
"2949","LPC (22:4)_4.35","4.35","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",115959
"2950","LPC (22:5)_1","3.64","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",4348015
"2951","LPC (22:5)_2","3.85","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",803680
"2952","LPC (22:5)_3","4.04","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",173447
"2953","LPC (22:6)_1","3.27","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",1371618
"2954","LPC (22:6)_2","3.47","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",733494
"2955","LPE (20:4)_3.44","3.44","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",NA
"2956","LPE (20:4)_3.51","3.51","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",13847691
"2957","LPE (20:4)_3.71","3.71","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",2693530
"2958","LPE (20:5)_2.79","2.79","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",NA
"2959","LPE (20:5)_2.97","2.97","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",NA
"2960","LPE (20:6)_3.39","3.39","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",NA
"2961","LPE (20:6)_3.60","3.6","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",13822200
"2962","LPS (18:0)","4.76","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",3203089
"2963","LPS (22:6)","2.64","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",21689
"2964","PC (32:0)","12.72,12.72","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",31919670
"2965","PC (32:1-16:1_16:0ev18:4_14:0)","11.98","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",100640410
"2966","PC (34:1-18:1_16:0)","12.95","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",799239673
"2967","PC (34:2-18:2_16:0)","12.15","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",1147579236
"2968","PC (34:3-18:2_16:1ev18:3_16:0)","11.49","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",112987811
"2969","PC (36:0)_nurExactMass","15.07","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",2743162
"2970","PC (36:1-18:1_18:0)","14.1","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",251128875
"2971","PC (36:2-18:2_18:0ev18:1_18:1)","13.16","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",580386136
"2972","PC (36:3-18:2_18:1)","12.33,12.33","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",231879424
"2973","PC (36:3-20:3_16:0ev18:2_18:1)","12.47","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",NA
"2974","PC (36:4-18:2_18:2)","11.72","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",NA
"2975","PC (36:4-20:4_16:0)","12.07","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",211281918
"2976","PC (36:5-20:5_16:0)","11.46","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",27449217
"2977","PC (36:6-22:6_14:0)","10.95,10.95","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",85652
"2978","PC (38:4-18:0_20:4)","13.19","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",404631
"2979","PC (38:5-20:4_18:1)","12.38","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",1855611
"2980","PC (38:5-22:5_16:0)_12.07","12.07","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",31003951
"2981","PC (38:5-22:5_16:0)_12.45","12.45","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",1367027
"2982","PC (38:6-22:6_16:0)","11.79,11.79","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",10020408
"2983","PC (38:7-22:6_16:1)","11.13,11.13","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",824342
"2984","PC (40:6-22:6_18:0)","12.80,12.80","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",4644340
"2985","PC (40:7-22:6_18:1)","11.95,11.95","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",1955417
"2986","PC (40:8-22:6_18:2)","11.38,11.38","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",1649864
"2987","PC (40:9-22:6_18:3)","10.65,10.65","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",350797
"2988","PC (42:10-22:6_20:4)","10.98,10.98","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",820745
"2989","PC (44:12-22:6_22:6)_10.93","10.93,10.93","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",NA
"2990","PC (44:12-22:6_22:6)_11.70","11.70,11.70","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",42255
"2991","PE (34:1-18:1_16:0)","13.26","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",4354942
"2992","PE (34:2-18:2_16:0)","12.41","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",3061446
"2993","PE (36:1-18:1_18:0)","14.45","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",6560477
"2994","PE (36:2-18:1_18:1)","13.48","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",185541841
"2995","PE (36:2-18:2_18:0)","13.51","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",185541841
"2996","PE (36:3-18:2_18:1)","12.62","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",7610592
"2997","PE (36:4-20:4_16:0)","12.33","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",1929582
"2998","PE (38:3-20:3_18:0)","13.82","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",3969758
"2999","PE (38:4-20:4_18:0)","13.38","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",412444599
"3000","PE (38:5-20:4_18:1ev20:5_18:0)","12.57","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",3229464
"3001","PE (38:5-22:5_16:0)","12.31","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",184131
"3002","PE (38:6-20:5_18:1ev20:4_18:2)","11.82","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",3185251
"3003","PE (38:6-22:6_16:0)","12.03","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",NA
"3004","PE (40:5-22:5_18:0)","13.33","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",16887533
"3005","PE (40:6-22:5_18:1)","12.48","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",NA
"3006","PI (36:1-18:1_18:0)","12.66","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",NA
"3007","PI (36:2-18:2_18:0)","12.03","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",2045754
"3008","PI (38:4-18:0_20:4)","11.98","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",10411681
"3009","PI (38:5-18:0_20:5)","11.4","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",2836844
"3010","P-PC (32:0)_nurExactMass","12.25","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",NA
"3011","P-PC (34:0)","13.71","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",55217475
"3012","P-PE (34:1-P16:0_18:1)","13.96","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",6512700
"3013","P-PE (34:2-P16:0_18:2)","13.01","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",53605017
"3014","P-PE (34:3-P16:0_18:3)","12.25","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",3078968
"3015","P-PE (36:0)_nurExactmass","15.31","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",409438
"3016","P-PE (36:1-P18:0_18:1)","15.25","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",3297143
"3017","P-PE (36:2-P18:0_18:2)","14.19","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",51580764
"3018","P-PE (36:2-P18:1_18:1)","14.16","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",51959751
"3019","P-PE (36:3-18:2_P18:1ev18:3_18:0)","13.31","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",13435523
"3020","P-PE (36:4-P16:0_20:4)_12.94","12.90,12.35","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",99449282
"3021","P-PE (36:4-P16:0_20:4ev18:3_P18:1ev18:2_P18:2)_12.52","12.52","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",356978
"3022","P-PE (36:4-P18:1_18:3)_12.41","12.41","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",NA
"3023","P-PE (36:5-P16:0_20:5)","12.15","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",20203173
"3024","P-PE (38:3-P18:0_20:3)_14.52","14.52","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",3235305
"3025","P-PE (38:3-P18:0_20:3)_15.01","15.01","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",1104252
"3026","P-PE (38:4-P18:0_20:4)","13.61","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",1122525
"3027","P-PE (38:4-P18:0_20:4evP18:1_20:3)","14.03","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",99403311
"3028","P-PE (38:5-P16:0_22:5)","12.86,12.85","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",47490619
"3029","P-PE (38:5-P18:0_20:5)","13.19","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",32323848
"3030","P-PE (38:5-P18:1_20:4ev18:0_20:5)","12.61","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",1234060
"3031","P-PE (38:6-P18:0_20:6)","12.54","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",9516894
"3032","P-PE (38:6-P18:1_20:5)","12.36","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",1326010
"3033","P-PE (40:4-P18:0_22:4)","14.91","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",2344120
"3034","P-PE (40:5-P18:0_22:5)","13.98","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",26255628
"3035","P-PE (40:6-P18:0_22:6)","13.6","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",10340312
"3036","P-PE (40:6-P18:1_22:5)","13.09","Target Compound","190731_lipids_fisch_fleisch_probe5_3_AS_pos2","Processed",2664434
"3037","dCer (15:0)","12.98","Internal Standard","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",173208441
"3038","dCholEster (33:1)_19.11","19.11,19.11,19.11","Internal Standard","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",NA
"3039","dCholesterol (33:1)_11.21","11.21,11.21,11.21","Internal Standard","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",NA
"3040","dDG (33:1)","15.58,15.58","Internal Standard","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",105227443
"3041","dLPC (18:1)_1","4.28,4.28,4.28","Internal Standard","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",57629847
"3042","dLPC (18:1)_2","4.55,4.55,4.55","Internal Standard","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",546587240
"3043","dLPE (18:1)_1","4.44,4.44,4.44","Internal Standard","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",6690241
"3044","dLPE (18:1)_2","4.69,4.69,4.69","Internal Standard","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",91363696
"3045","dMG (18:1)","6.98,6.98,6.98","Internal Standard","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",32917509
"3046","dPA (33:1)","14.68,14.68,14.68","Internal Standard","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",48273552
"3047","dPC (33:1)","12.41,12.41,12.41","Internal Standard","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",380189320
"3048","dPE (33:1)","12.71,12.71,12.71","Internal Standard","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",71875130
"3049","dPG (33:1)","11.74,11.74,11.74","Internal Standard","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",32966225
"3050","dPI (33:1)","11.43,11.43,11.43","Internal Standard","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",204098497
"3051","dPS (33:1)","11.52,11.52,11.52","Internal Standard","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",53700276
"3052","dPS (33:1)-h2o","11.52,11.52,11.52","Internal Standard","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",145667
"3053","dSM (18:1)","11.93","Internal Standard","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",266100525
"3054","dTG (48:1)","19.07,19.07,19.07","Internal Standard","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",74606308
"3055","LPC (16:0)_1","4.21","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",28623170
"3056","LPC (16:0)_2","3.93","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",964552
"3057","LPC (16:1)_1","2.99","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",2755575
"3058","LPC (16:1)_2","3.24","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",NA
"3059","LPC (18:0)","5.67","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",891388
"3060","LPC (18:1)_1","4.33","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",82804351
"3061","LPC (18:1)_2","4.59","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",25400477
"3062","LPC (18:2)_1","3.39","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",27478135
"3063","LPC (18:2)_2","3.64","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",7071165
"3064","LPC (18:3)_1","2.68","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",18115251
"3065","LPC (18:3)_2","2.89","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",7240470
"3066","LPC (18:4)","2.22","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",3189991
"3067","LPC (20:1)_1","5.7","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",451692
"3068","LPC (20:1)_2","6","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",405146
"3069","LPC (20:2)_1","4.67","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",2719832
"3070","LPC (20:2)_2","4.95","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",480261
"3071","LPC (20:3)_1","3.87","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",2401023
"3072","LPC (20:3)_2","4.11","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",623780
"3073","LPC (20:4)_1","3.12","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",3237662
"3074","LPC (20:4)_2","3.39","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",13419648
"3075","LPC (20:4)_3","3.6","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",1905109
"3076","LPC (20:5)_1","2.68","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",123611225
"3077","LPC (20:5)_2","2.89","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",32209915
"3078","LPC (20:5)_3","3.39","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",5629733
"3079","LPC (21:5)_1","3.12","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",955522
"3080","LPC (22:4)_1","4.45","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",552305
"3081","LPC (22:4)_4.35","4.35","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",NA
"3082","LPC (22:5)_1","3.64","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",34697909
"3083","LPC (22:5)_2","3.85","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",6927941
"3084","LPC (22:5)_3","4.04","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",3282339
"3085","LPC (22:6)_1","3.27","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",479835726
"3086","LPC (22:6)_2","3.47","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",129232682
"3087","LPE (20:4)_3.44","3.44","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",238513
"3088","LPE (20:4)_3.51","3.51","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",440152
"3089","LPE (20:4)_3.71","3.71","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",121803
"3090","LPE (20:5)_2.79","2.79","Target Compound","190731_lipids_fisch_fleisch_probe6_1_pos","Processed",NA
